highway_name,route_no,from_location,to_location,source_url,source_note
Spanish-American War Veterans Memorial Highway,Route 160,LRS measure 0.052,LRS measure 30.654,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0075_section/068_010_0075_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1075; designated 2008; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 33.364,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
35th Infantry Division Memorial Highway,Route 35,LRS measure 0.000,LRS measure 33.364,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0013_section/068_010_0013_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1013; designated 1963; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 15,LRS measure 0.000,LRS measure 5.579,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Patriot Guard Highway,Route 53,LRS measure 0.000,LRS measure 6.281,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0071_section/068_010_0071_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1071; designated 2008; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 70,LRS measure 0.000,LRS measure 39.534,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
World War II Veterans Memorial Highway,Route 24,LRS measure 29.615,LRS measure 37.935,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0076_section/068_010_0076_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1076; designated 2008; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 0.000,LRS measure 29.517,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Great Plains Indian Highway,Route 25,LRS measure 15.983,LRS measure 30.016,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0081_section/068_010_0081_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1081; designated 2008; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 70,LRS measure 0.000,LRS measure 30.587,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Blue Star Memorial Highway,Route 70,LRS measure 0.000,LRS measure 30.587,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0009_section/068_010_0009_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1009; designated 1951; route number derived from KDOT LRS RouteID
Blue Star Memorial Highway,Route 70,LRS measure 0.000,LRS measure 23.997,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0009_section/068_010_0009_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1009; designated 1951; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 70,LRS measure 0.000,LRS measure 23.997,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Eisenhower/Truman Presidential Highway,Route 70,LRS measure 0.000,LRS measure 23.997,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0091_section/068_010_0091_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1091; designated 2011; route number derived from KDOT LRS RouteID
