highway_name,route_no,from_location,to_location,source_url,source_note
Dedicated to DFC Jason C. Schwenz and Ofc Michael S. Nickerson,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Queen Anne’s County Sheriff’s Department Deputy Jason Charles Schwenz and Centreville Police Officer Michael Scott Nickerson who were killed in the line of duty responding to a noise complaint on February 13, 2001."
Dedicated to Lt. Michael Howe,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Baltimore County Police Lieutenant Michael Patrick Howe who passed in the line of duty on August 11, 2008."
Dedicated to Police Officer Jason L. Schneider,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Baltimore County Police Officer Jason L. Schneider, who was killed in the line of duty while serving an arrest warrant on August 28, 2013."
Dedicated to Trooper Gregg A. Presbury Sr. Maryland State Police,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Maryland State Police Trooper Gregg Alexander Presbury, Sr. who was killed in the line of duty during a traffic stop on December 17, 1977."
Martin Boulevard,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of Glenn L. Martin, American aviation pioneer who founded the Glenn L. Martin Company which after several mergers is known today as Lockheed Martin."
Pulaski Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Named in honor of Polish military commander and American Revolutionary War hero Casimir Pulaski.
Dedicated to TFC Shaft S. Hunter Maryland State Police,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Maryland State Police Trooper First Class Shaft Sidney Hunter who was killed in the line of duty in a fatal automobile accident on May 21, 2011."
Dedicated to TFC Wesley W. J. Brown Maryland State Police,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Maryland State Police Trooper First Class Wesley Washington John Brown who was shot and killed while working an off-duty security detail on June 11, 2010."
This Highway Dedicated to Frederick Douglass,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Frederick Douglass, Talbot County native, orator, writer and statesman who escaped slavery and became a national leader of the abolitionist movement."
"This Highway Dedicated to Senator Charles """"Mac"""" Mathias",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Charles McCurdy ""Mac"" Mathias, Jr., Frederick native, who represented Maryland in the United States House of Representatives (1961-1969) and United States Senate from 1969 to 1987."
Dedicated as Korean Way,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Dedicated as Korean Way as a tribute to the considerable amount of Korean-owned businesses along Route 40 and the large and ever-growing Korean-American population in Howard County.
Korean War Veterans Memorial Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Veterans of the Korean Wars, the signs were erected to help erase the stigma of “The Forgotten War”."
Uhl Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of G. Clinton Uhl, Mt. Savage native and chairman of Maryland State Roads Commission from 1929 until his death in 1934."
Dedicated to Deputy Lawrence H. McParlin Charles County Sheriff's Office,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Charles County Sheriff's Office Deputy Lawrence H. McParlin who was killed in the line of duty serving a court summons on May 21, 1918; believed to be the first officer from the Charles County Sheriff's Office to perish in the line of duty."
Dedicated to Ofc. Luke T. Hoffman Montgomery County Police Dept,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Montgomery County Police Officer Luke T. Hoffman who was killed in the line of duty in pursuit of a suspected drunk driver on April 25, 2007."
Dedicated to Henry Highland Garnet,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Henry Highland Garnet, Kent County native, who was an abolitionist, minister, educator and orator and escaped slavery as a child. His ""Call to Rebellion"" speech in 1843 encouraged slaves to free themselves by rising up against owners."
This Parkway Dedicated to J. Glenn Beall Jr. United States Senator,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to John Glenn Beall, Jr. Cumberland native and longtime Maryland politician, who was instrumental in securing funding for Interstate 68 and Canal Place tourism development."
"Dedicated to USMC Master Sergeant William """"Bull"""" Evans",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to United States Marine Corps Master Sergeant William ""Bull"" Evans, Cresaptown native and decorated World War II and Korean War veteran, whose heroic acts made him a legend among Marines."
Ali Ghan Road,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of the Ali Ghan Temple, a Shrine that opened in 1938, serving a collateral body of Freemasonry."
Dedicated to CPL Jamel Leon Clagett Charles County Sheriff's Office,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Charles County Sheriff’s Office Corporal Jamel Leon Clagett who was killed while driving home after work in a single vehicle crash on December 21, 2014."
Bridge Dedicated to SSG Christopher W Swanson United States Army,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to United States Army Staff Sergeant Christopher W. Swanson, Arundel native, who was killed in action on July 22, 2006 in Al Ramadi, Iraq while supporting Operation Iraqi Freedom."
Brooks Robinson Drive,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of Brooks Calbert Robinson, Jr., National Baseball Hame of Fame inductee in 1983, who played his entire 23-year major league  career for the Baltimore Orioles."
This Highway Dedicated to Gold Star Mothers,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to the ongoing efforts of the Gold Star Mothers, a national group founded in 1928 dedicated to providing support and resources to mothers who have lost children during military service."
